# Example data for the SSA Toolbox, generated from Matlab using the command
#   [ X, A ] = ssa_toydata(10, 2, 2); 
# The data consists of 10 epochs of 500 samples each, two stationary and 
# two non-stationary sources. The same data is contained in the Matlab file
# ssa_example.mat, where you can also find the true mixing matrix A. 
0.14624,0.29372,-2.3053,0.45822
0.26807,-0.68143,1.5501,1.1958
-0.80434,0.72476,-0.86582,0.33574
-0.55332,1.5517,2.5025,0.81695
-0.24242,0.30215,-3.0385,-0.24364
0.059471,-1.0162,1.038,-0.39682
0.61215,-1.2805,0.19564,-0.52049
-0.15726,-0.03585,-0.92482,-0.56222
0.68418,-0.71451,0.4501,-0.23524
0.25784,-1.0115,-0.79603,0.36191
0.63676,-0.32919,0.9319,0.44026
0.068847,1.1307,-0.46119,0.8627
-0.35621,0.043768,-2.0501,-1.0308
-0.80341,0.43721,-3.0272,-0.20024
0.084327,-2.125,0.51572,-0.94802
0.44393,-1.0717,1.7805,0.37616
-0.15868,-1.1789,0.88003,0.37093
-0.29329,-0.13178,0.31743,1.1635
-0.16739,0.62251,0.7691,1.1842
-0.59472,1.8899,-2.3956,0.42716
-0.26737,1.8912,1.2731,0.35665
-0.098021,-0.032632,-1.1524,-0.60803
0.024861,-0.31892,0.18021,-1.5344
-0.034592,0.79165,-0.83515,-0.41528
0.33155,0.19905,-0.091599,-1.3029
0.059286,0.66933,-3.0115,-0.015266
0.9838,-0.041765,1.4979,0.58157
0.16922,-1.5169,1.3285,0.14215
0.97863,-0.26024,2.2677,-0.19989
-0.39217,0.2212,2.0925,0.86326
0.28556,-0.93444,0.2587,0.98519
-0.14114,-0.53827,-0.95951,0.74235
0.32548,0.94386,-3.0192,-1.1262
0.32211,-1.0093,0.27716,-0.10438
-1.1855,-0.22925,1.1461,-0.0071527
-0.7197,0.76383,1.5429,1.1479
-0.78151,2.492,-1.9423,0.78433
0.21793,-0.1466,1.0222,0.80599
0.79734,-0.33544,-0.24919,-1.628
-0.17724,-0.73884,-0.61919,0.19108
0.44055,1.2212,0.23759,-0.61053
0.29586,-0.11457,0.23175,-0.37701
-0.57033,0.94197,-0.39133,0.89267
0.21556,-1.0591,2.923,0.71618
-0.40778,1.1178,0.58813,0.38708
0.82232,-0.27938,-0.53983,-0.12004
-0.017662,-1.0673,0.87384,1.2899
0.88725,-0.65696,-0.13893,-1.0158
-0.23052,-0.24108,0.4915,-0.80115
0.31967,-0.14791,0.49019,-0.90967
-0.034054,-0.20769,-0.71447,-0.89878
-1.0966,0.68028,-0.71644,-0.062229
-0.53264,-0.54934,1.0766,0.87746
0.33218,-0.56224,2.6367,-1.1091
-0.029766,0.74019,-0.73696,0.1079
-0.60672,2.1064,-1.9626,-0.4863
-0.3397,-0.81962,0.25433,0.92266
0.13532,2.1176,-1.7051,-0.82794
-0.53855,1.8486,-0.94695,0.28818
0.52875,-0.25606,0.43835,-0.87141
-0.34748,-0.0098633,0.043095,-0.33111
0.981,-1.4209,-0.78944,-1.0699
-0.58565,1.237,-0.80163,0.083046
0.10803,-0.73415,-1.554,-0.94812
-0.8249,0.21337,-0.76163,1.0641
-0.39245,1.1334,-2.2078,0.19224
-0.32174,0.65943,-0.80539,1.4186
0.21766,0.66841,-1.929,-0.7077
0.51095,0.072323,-1.3241,0.21869
0.16296,-0.50243,-0.28986,-1.7832
-0.20233,-0.32229,-1.3779,0.16803
0.44227,0.39881,-0.48311,-0.00030234
0.43326,-0.96669,0.63288,-0.46197
0.065191,1.0588,-1.8422,0.16588
0.30981,0.49714,1.1129,0.86332
0.22387,0.093951,-2.3623,0.066455
-0.53526,0.42177,-0.39396,0.52597
0.41194,0.019674,-2.307,-0.34043
-0.35642,3.5772,-1.8644,-0.28711
-0.32752,0.15108,-1.6828,-1.0681
0.095964,-1.5309,-0.15948,-0.50927
-0.16677,1.9216,-1.7805,0.040645
-0.07149,0.62629,-1.8664,0.35089
0.32288,-0.85856,-2.6525,-1.5482
0.56773,2.0037,-0.48234,-0.46358
-0.10736,0.59927,2.5457,3.001
0.17771,0.13613,2.8831,0.21559
-0.12924,-0.62638,-0.31305,1.314
0.12452,-1.0934,0.35212,0.58464
0.23862,-1.8406,0.040934,-0.78608
-0.33455,-0.13381,0.37397,0.15643
0.14905,-1.1015,-0.85905,-0.61275
0.326,0.35078,-3.0002,-0.52422
0.050062,-0.33623,0.070274,0.95843
0.93815,0.92052,-2.6857,-2.2172
-0.33004,1.671,-3.162,1.0892
-0.39973,0.46611,3.3028,1.6852
-0.94901,0.47799,0.057217,0.12797
0.49378,0.69127,-0.065569,-0.24363
0.47025,-1.4402,1.9944,0.30151
-0.043328,0.66398,-2.5879,-0.3285
0.48727,-1.007,0.71731,0.69686
0.099628,-0.45235,0.83132,0.90936
0.1577,-0.75169,0.35461,-0.35981
0.061253,0.49044,-0.042671,-0.064683
0.2386,-0.91438,-0.46234,0.17833
0.055135,-1.0378,1.4274,0.27856
1.5117,-0.66544,-1.8134,-0.43863
-0.63272,0.098982,-0.74345,-0.38604
-1.0056,1.1249,1.1184,1.28
-0.61863,0.15486,2.635,1.2085
-0.59295,0.71598,-0.48317,1.2948
-0.23516,-2.2144,0.45183,-1.0946
-0.091367,0.50718,0.3892,0.21834
-0.11852,1.8263,0.72411,0.54965
0.29358,0.74232,0.81189,-1.5595
0.21111,0.68676,-0.070548,0.90825
0.40742,-0.54294,-0.88179,1.5847
0.9644,-0.5852,0.52634,-0.58037
0.66331,-0.29049,-0.3927,-0.24553
-0.69595,0.63462,2.0414,0.60396
-1.2631,0.21143,-1.2408,0.59646
0.48915,-0.71212,0.20941,-0.56442
-0.99552,0.61537,2.1176,1.0322
0.036204,-0.47786,-0.48731,0.98815
0.019242,0.7676,-1.217,-0.83865
1.2079,1.4291,-2.6832,-1.4822
-0.037537,-1.2083,0.18546,-0.16764
-0.27514,0.33528,-0.25476,0.015846
0.12789,-1.449,0.7616,0.99117
0.13331,1.1139,-1.7999,1.1438
0.037988,1.2889,-0.49174,-0.68177
-0.33005,-1.2967,-0.038594,-0.51869
-0.66305,2.3366,-1.1461,0.74807
0.17165,-1.1488,-0.74111,-0.72287
-0.72828,0.78189,-0.28544,1.8655
-0.55979,1.4657,4.5952,2.8768
0.72196,-0.42715,4.4243,1.1482
-0.22718,2.3248,0.66968,1.0387
-0.076101,2.6339,-0.05855,0.15551
0.488,-0.25242,-1.948,-0.20333
-0.16276,-1.6563,0.045477,0.68312
0.55826,-0.77811,-0.84944,-0.49251
-0.18714,-0.6468,1.1445,1.7194
0.54927,-1.145,0.83675,0.28459
0.34131,-1.3217,0.53183,-0.30035
-0.11552,0.16351,-0.46918,0.23329
-0.46949,2.3375,-2.0333,0.85548
-0.56571,-0.22693,0.46349,0.05921
-0.14647,-0.14777,1.7239,0.42815
-0.23762,1.2769,0.15998,2.1019
-0.22164,1.3077,-0.20247,-0.10712
0.53341,0.036804,0.55341,0.59676
-0.16145,1.0859,0.4141,0.94927
0.62025,0.32911,-2.758,0.22294
-0.28831,-0.13148,0.26543,0.57626
0.52745,-0.011518,-0.91011,-2.3156
-0.28323,-0.058182,-2.5921,-1.1737
0.095764,-0.91653,-1.4724,-0.17884
0.52646,0.18178,-0.8509,-0.25106
-0.22451,0.23873,1.1672,1.8981
-0.23769,0.010945,-0.17141,1.1138
1.0865,-0.57717,-0.05874,-0.24679
0.51575,0.52026,-1.7914,-0.56829
-0.23429,0.55079,-3.0668,-1.7464
0.35194,-0.093379,-0.048913,1.1891
-0.19528,0.41445,-1.3721,-0.10029
0.38282,-0.25159,1.4856,-0.9834
0.76786,-1.325,2.5021,0.40693
-0.87018,1.4166,-0.60564,0.54103
0.55798,0.88117,0.89297,-0.32932
0.7907,-1.1181,1.3205,0.16663
0.025745,1.7828,-2.7651,-0.98788
0.94705,-0.90574,-0.22958,-1.6416
0.084272,-0.2939,0.43874,-1.2718
-0.67093,-0.3146,1.2803,0.33204
-1.1896,0.18962,1.5886,0.53609
-0.18082,-0.74982,1.3782,0.65738
0.38698,0.028248,0.6776,-1.1202
0.17214,1.359,-1.1503,-0.33336
0.22431,0.31783,0.23756,-1.1157
-0.31297,1.0437,-3.3714,0.77657
0.078097,1.1939,-2.1931,-0.51354
-0.8887,-1.6424,2.9486,1.8503
-0.41222,0.16578,-0.72506,0.40063
-0.44406,0.67756,0.42227,1.0929
0.28187,0.4503,1.6933,-0.48857
-0.0076794,-1.2144,-0.66909,0.58682
-0.62668,-0.45047,-0.72326,1.1233
-0.0051657,0.74353,-1.0093,-1.6895
-0.37411,0.18365,0.7573,0.26844
-0.36157,0.80015,-0.41622,-0.30219
0.46866,-1.2651,-1.0663,-0.56596
0.061511,-1.5761,-1.4893,-1.2741
0.21604,0.5429,-0.88889,-0.044814
0.4794,0.741,-0.93802,0.082497
0.097759,1.4499,-1.4508,-0.025965
0.29875,-1.6667,0.20495,-0.42088
0.37039,-1.5401,-1.0424,-1.6263
0.63486,-1.8751,1.2036,-0.22341
0.25807,-0.24087,-3.0415,-1.3271
0.7659,-1.1748,0.2497,-1.4204
0.012261,1.2195,0.36173,0.22406
-0.025961,-1.3406,-0.54565,-0.47992
0.92269,-2.3514,0.40516,-0.53545
-0.27643,0.40828,0.38974,1.0276
-0.0015483,1.1169,-1.3476,0.245
0.49887,-1.1411,0.184,0.61238
0.081246,-1.2473,1.0782,-0.48481
0.76194,-0.73575,-1.4326,-1.4797
0.56084,-1.9693,1.6854,-0.19121
0.15813,-0.10749,1.4539,1.3097
-0.42177,1.1047,0.20687,1.3826
0.30734,-0.036798,-0.15484,-0.28451
-0.74984,-1.199,-0.5906,-0.41439
0.13259,-0.60579,0.87043,-1.056
0.43844,-0.62549,-1.6631,-0.22922
0.11554,1.6058,1.3897,0.5548
0.47708,0.48239,0.20759,-0.97641
1.1057,-0.91845,0.086701,-0.88538
0.50108,0.83258,-1.2299,-1.79
0.14476,-1.0903,-2.5897,-0.57577
0.34799,-0.59797,-1.5912,-0.79136
0.23075,1.1406,-0.15673,1.2275
-0.71302,1.9629,2.876,0.35732
-0.22583,0.85977,0.77077,1.1516
0.66419,-0.060635,0.037659,-0.20794
-0.023637,-0.52969,-0.49117,-0.13143
0.31587,0.44956,-0.23228,0.38784
-0.54586,-0.3475,1.8207,1.5625
0.034989,0.50995,-0.60097,-0.89138
0.32556,0.0089004,2.3923,1.4411
-0.73839,1.6432,-1.9565,-0.81027
0.18851,-0.54577,-0.38879,-1.0665
-0.098619,0.67211,-0.16945,-0.39746
-0.50954,1.1405,-2.8812,0.21382
-0.020355,-0.82429,1.1616,-0.60596
-1.0284,0.9507,0.32126,0.95848
-1.1541,2.3967,-0.24844,1.1404
-0.63828,0.60451,1.2187,0.81954
-0.5372,0.13162,1.711,1.1262
-0.63617,0.92479,1.0832,-0.15409
-0.93575,0.47478,-0.27326,1.1911
0.15632,0.29216,-0.29359,-0.022774
-0.86458,0.55035,0.77824,1.233
0.059775,-0.063906,-1.7359,-1.2143
0.42685,0.097018,-1.7346,-0.59627
-0.0012077,1.2751,-1.1612,0.53956
0.050496,0.38311,-0.097655,0.75948
-0.20509,1.7021,1.8218,0.75281
-0.8041,-1.268,2.1706,-0.62055
-0.023764,-0.40158,-0.41214,-0.96743
0.52109,-0.18695,-1.1062,-0.39723
0.94271,-1.5186,2.2034,0.48656
-0.23331,-1.0108,4.3588,1.4282
-0.88255,1.2675,0.21031,0.2041
0.090215,0.50246,-0.94121,1.4539
0.20406,0.111,-2.1192,-0.57235
-0.12308,0.46601,1.2067,1.0795
-0.62309,-0.32674,0.93526,0.18025
1.0979,-1.3244,1.5125,-1.1531
-1.2796,0.90134,-0.85516,1.0279
-0.27657,-0.42692,0.69619,1.018
-0.71676,0.87114,-0.84358,1.6028
-0.34499,2.482,0.84841,0.35293
0.17238,-0.58587,-0.60106,-1.5303
0.074868,0.54696,-0.41368,1.1381
-0.38545,-0.6659,0.063421,0.29785
0.42139,0.92316,0.68609,-0.72473
0.33754,-1.1705,0.9057,-0.51341
0.3511,-0.07947,-1.5638,-1.181
-0.23083,-0.39796,-0.54566,0.7724
0.56868,0.033971,-1.8082,-0.29103
0.35832,-0.26971,0.59258,0.12303
1.3606,-1.1056,0.104,-0.60261
0.57675,2.307,-3.649,-1.4848
0.62744,-1.0801,-2.5259,-0.36916
0.028732,-0.066322,-0.043575,0.22247
-0.69873,3.056,0.016683,0.5896
-0.20132,-0.91495,0.77063,0.022928
-0.41097,0.83872,-2.243,-0.33487
-0.30586,-0.76748,-1.5952,-1.0359
0.30107,0.72838,0.67482,0.68746
-0.30196,0.54256,-0.25569,1.19
-0.48545,0.98969,-0.67366,2.0377
-0.22199,-0.087136,1.9871,0.97796
-0.087254,0.29758,-1.1743,-0.82753
0.22199,1.2035,-0.49558,0.092355
-0.51664,-1.7236,1.6748,-0.32322
0.17209,-1.6622,1.769,-0.32473
0.042313,0.35547,-1.361,-0.80729
0.71826,-1.1743,0.57158,-0.98407
-0.11561,-0.18672,3.9339,1.3206
-0.072932,-1.3429,-1.428,-1.3571
-0.63526,-0.34927,1.1513,1.0419
-0.75127,0.20973,0.05947,0.99284
0.1684,-0.81055,-0.8764,0.34569
-0.13531,-0.70453,-0.74101,-0.24476
0.2732,-0.60827,0.78781,0.44328
-0.48412,-0.50289,3.7121,2.4495
1.035,0.44526,-1.9392,-0.886
0.06629,-0.9763,1.1424,-0.012365
0.56784,1.256,-1.6901,0.79451
-0.12307,-0.25392,2.908,-1.0919
-0.08813,-1.2888,1.385,-0.12915
0.37424,-0.8714,-0.030505,1.4903
0.3014,0.6382,0.37554,-0.30286
-0.60755,1.4629,-0.28759,0.012797
-0.83123,0.80015,1.6806,0.034242
-0.59541,0.7346,-0.21406,0.92351
-0.76782,1.1926,-1.599,-1.438
0.032307,-1.3899,0.94545,-0.56862
-0.22303,-0.36956,2.4516,1.1035
-0.00076559,-0.37432,1.813,0.25549
0.33105,-0.72523,1.3633,-0.4534
0.067088,-1.2734,1.9087,0.58296
0.36126,-1.1848,2.4832,-0.19101
-0.68309,1.1965,0.26096,0.6049
0.11571,-0.21194,1.7388,0.74108
-0.83121,1.4789,-0.21988,1.0091
0.4156,0.14423,0.79909,-0.95443
-0.16479,0.48149,-2.1208,-1.6575
0.34771,0.29384,1.8361,-0.17981
-0.28518,1.5666,-3.0928,0.96907
0.17438,0.30891,0.038501,0.17525
0.55928,-0.20527,-0.73164,-0.39787
-1.0504,1.0214,-1.4955,0.16564
-0.99082,-0.045874,1.0982,1.0656
-0.97223,0.55465,0.79502,0.7026
0.45026,-0.1796,1.8145,0.42297
0.21499,-1.1499,0.61318,-1.5185
-0.37272,0.76842,0.67785,0.26058
0.79538,-0.52975,0.11613,-0.29155
0.073113,0.010402,2.0322,-0.23921
-0.84195,1.1007,1.5874,0.69006
-0.54075,0.56438,0.072987,-0.10198
-0.73499,0.72139,0.27684,0.93447
0.50666,-0.5174,2.4639,-0.21896
-0.31895,1.1017,-0.67273,1.0344
-0.6218,0.55,1.3306,0.46068
-0.30621,-1.9099,-0.1479,0.19901
-0.4438,0.038476,-0.83021,1.4228
0.45258,-0.29102,1.0885,0.029837
0.25327,0.55107,0.50281,1.067
0.16041,0.99779,0.92682,-0.35032
0.22061,-1.0128,-0.5478,0.77657
0.022802,0.61607,1.1356,-0.4507
-0.50345,0.70664,0.21116,0.27649
0.28737,-0.4643,-0.019568,-0.38312
-0.43568,0.45938,2.44,-0.12699
-0.56874,0.54896,2.1202,-0.22188
-0.5699,0.6916,-3.1777,0.20996
0.46138,-0.26493,0.35272,-0.99098
0.52054,-1.088,-1.0013,-1.3656
-0.93322,0.061811,0.1108,0.97787
-0.078579,0.89021,-1.2772,0.017818
0.13368,-0.31914,2.3753,0.50129
-0.32387,1.514,1.233,0.042201
0.40377,-1.1827,1.1079,-0.31404
0.135,-0.63489,1.2191,0.20727
-0.081092,1.2753,0.08968,0.41809
-0.29576,1.4799,0.44219,1.586
0.35922,-1.2258,0.72441,-0.6385
0.45063,-0.2802,-0.3922,-0.33237
0.24901,0.87566,0.15096,0.67041
-0.12723,1.2474,-0.95831,0.74943
0.48867,-1.5711,-0.10475,-1.7196
-0.48118,1.8436,-0.97182,0.13155
0.076639,0.47853,-0.39999,-0.40035
0.74092,-0.55494,-0.17222,-0.34967
-0.10065,-0.088126,3.6937,0.90146
-0.44773,-0.36057,-1.2914,0.11499
1.0312,-0.95827,-1.6867,-0.024469
-0.13101,-0.083727,0.4683,0.36807
0.23432,1.7043,-1.0278,0.3494
-0.42639,0.58886,-1.0586,0.66594
0.1526,-0.29926,0.51427,0.24283
0.2478,-0.26124,1.0426,-0.78757
0.0024204,-0.51705,-1.3907,-0.26049
0.17302,1.5658,-1.4312,-0.95906
0.63914,-0.10841,-2.1618,0.17005
-0.74501,0.8129,0.18139,-0.91916
0.10907,0.83358,-0.23195,-0.22584
-1.0565,1.0358,1.1131,0.73113
0.015074,-0.097268,-1.5034,-0.2821
1.0243,-1.4986,0.51748,0.66484
0.49936,-1.0196,-0.018582,-0.32014
-0.0036741,1.3513,1.3308,0.11863
-0.17947,0.82609,0.1491,0.61692
0.28029,-0.20916,-0.83167,-1.0015
0.56078,0.86688,-1.0784,0.21789
0.0078213,0.011975,-0.77093,0.037932
0.85678,-0.61892,1.8176,-0.32064
-0.43289,-0.75673,-0.10121,-0.45776
-1.06,1.4662,-2.3373,-0.51196
-0.39698,-0.8159,0.34475,-1.1962
-0.10575,-0.72356,2.0314,-0.080774
-0.19778,0.99645,0.58447,0.84527
-0.44961,0.74759,0.14787,-0.14372
0.70953,-1.4469,2.7935,0.92402
-0.8576,0.52897,-0.56682,-0.30567
-0.26095,0.47807,0.29703,1.5562
-0.5143,0.70253,-1.2606,-0.34157
-0.25156,-1.1841,-0.39944,-0.19335
-0.35346,-0.65684,0.039473,0.85116
0.25382,-1.7445,1.5981,0.57207
-0.55238,0.49519,3.0111,0.24432
-0.43544,-1.0071,1.8779,0.64555
0.053659,0.53546,-1.8073,-0.87372
0.57515,-1.4234,0.040705,-1.5198
-0.984,0.06134,-0.21971,0.6473
0.95493,0.54249,-1.2529,-1.4041
-0.46606,2.2853,0.86441,-0.5828
0.34368,-1.0341,0.82105,-0.22503
0.55689,-0.59173,1.3517,0.80238
0.70202,0.94192,-0.019268,0.78229
-0.27451,-0.1774,-0.87349,-1.0377
0.012901,1.4295,0.62944,0.42973
-0.086151,0.77525,-2.2333,0.34726
-0.32136,0.37014,1.1521,0.95137
0.14417,-0.44171,0.9741,0.99285
0.19029,1.2304,0.85763,1.344
-0.18694,0.78537,-2.2754,0.40242
0.070229,-0.60213,-0.043697,-1.0469
1.4186,-1.0982,-0.30906,-0.6301
-0.0040145,-0.73332,0.49505,-0.94495
0.37688,-0.25431,1.1361,0.79384
-0.24542,1.5336,0.40976,1.551
-0.28009,0.72864,0.74625,-0.90383
-0.18347,-0.45331,0.58085,0.5608
0.29955,-0.0092968,2.2,0.047202
-0.42529,-0.15792,-0.12807,-0.24305
-0.98316,2.6857,-0.54407,0.20086
0.028236,-1.5349,-0.10177,0.43148
-0.23156,-0.32078,0.20621,0.26138
0.14857,0.49835,0.70101,0.10475
0.044891,-0.73416,-1.4171,-0.13082
0.38686,-0.37443,0.21536,0.48485
0.47793,0.068586,-1.3643,-0.86376
-0.70337,1.7644,0.70123,0.17932
-0.80893,0.035726,-2.3145,0.28874
0.26659,-0.41104,-2.7384,0.40791
